longitude,latitude,M13_log
58.210316,-34.38975,-0.6379407565523733
58.218864,-34.39118,-0.6379407565523733
58.22739,-34.3926,-0.6440819984665913
58.235928,-34.394035,-0.6440819984665913
58.244465,-34.39545,-0.6440819984665913
58.253002,-34.396862,-0.6410066631603596
58.26154,-34.398293,-0.6379407565523733
58.270065,-34.399708,-0.6410066631603596
58.278587,-34.401127,-0.6410066631603596
58.28712,-34.402542,-0.6440819984665913
58.295643,-34.403957,-0.6471668206428753
58.355236,-34.41384,-0.6533651609996125
56.400623,-34.080353,-0.6533651609996125
56.410023,-34.08209,-0.6502611884010344
56.419437,-34.083794,-0.6533651609996125
56.457016,-34.090656,-0.6533651609996125
56.4664,-34.09237,-0.6533651609996125
56.66185,-34.127823,-0.6533651609996125
56.680313,-34.13116,-0.6533651609996125
56.689537,-34.132828,-0.6533651609996125
56.698772,-34.134483,-0.6502611884010344
56.909298,-34.172222,-0.6533651609996125
56.918385,-34.173847,-0.6502611884010344
57.233295,-34.22955,-0.6440819984665913
57.242218,-34.231113,-0.6440819984665913
57.25112,-34.232677,-0.6471668206428753
57.26003,-34.23424,-0.6471668206428753
57.26893,-34.235798,-0.6379407565523733
57.27783,-34.23735,-0.6379407565523733
57.28671,-34.23891,-0.6379407565523733
57.29559,-34.240467,-0.6348842210042397
57.304474,-34.242023,-0.6471668206428753
57.313354,-34.243572,-0.6471668206428753
57.3577,-34.25131,-0.6533651609996125
57.401913,-34.259,-0.6471668206428753
57.41074,-34.260544,-0.6410066631603596
57.41958,-34.262077,-0.6379407565523733
57.428394,-34.26362,-0.6348842210042397
57.437206,-34.265144,-0.6348842210042397
57.44603,-34.266666,-0.6379407565523733
57.454834,-34.268208,-0.6348842210042397
57.463646,-34.26973,-0.6379407565523733
57.472435,-34.27126,-0.6379407565523733
57.48124,-34.27279,-0.6410066631603596
57.490044,-34.274307,-0.6410066631603596
57.498833,-34.27583,-0.6410066631603596
57.507626,-34.277344,-0.6440819984665913
57.525185,-34.280384,-0.6471668206428753
57.68262,-34.307495,-0.6471668206428753
57.691322,-34.30899,-0.6471668206428753
57.70004,-34.310486,-0.6471668206428753
57.717453,-34.31347,-0.6533651609996125
57.89086,-34.34301,-0.6410066631603596
57.8995,-34.34447,-0.6348842210042397
57.908146,-34.345932,-0.6379407565523733
57.916767,-34.347397,-0.6379407565523733
57.925415,-34.348854,-0.6471668206428753
58.002937,-34.36196,-0.6471668206428753
58.15738,-34.387897,-0.6379407565523733
58.16593,-34.38933,-0.6410066631603596
58.174503,-34.39075,-0.6379407565523733
58.183056,-34.392185,-0.6379407565523733
58.191593,-34.393604,-0.6348842210042397
58.200146,-34.39504,-0.6348842210042397
58.208683,-34.396458,-0.6348842210042397
58.21723,-34.397884,-0.6348842210042397
58.225784,-34.399307,-0.6379407565523733
58.23431,-34.400738,-0.6348842210042397
58.24284,-34.40216,-0.6348842210042397
58.251385,-34.403576,-0.6318369994044779
58.259914,-34.405,-0.6379407565523733
58.268433,-34.406414,-0.6379407565523733
58.276978,-34.407825,-0.6410066631603596
58.285496,-34.409252,-0.6379407565523733
58.32808,-34.416313,-0.6533651609996125
58.336597,-34.41773,-0.6533651609996125
58.506504,-34.445747,-0.6533651609996125
58.514996,-34.44713,-0.6533651609996125
58.523464,-34.448517,-0.6533651609996125
58.557358,-34.45408,-0.6533651609996125
58.565834,-34.455463,-0.6471668206428753
59.172962,-34.553226,-0.6533651609996125
59.181377,-34.554558,-0.6533651609996125
59.22344,-34.561203,-0.6533651609996125
59.231846,-34.562527,-0.6533651609996125
59.240265,-34.563854,-0.6533651609996125
59.248672,-34.565178,-0.6533651609996125
59.257088,-34.566505,-0.6533651609996125
59.3244,-34.57708,-0.6533651609996125
59.341217,-34.57972,-0.6533651609996125
57.240475,-34.237965,-0.6471668206428753
57.249386,-34.239517,-0.6471668206428753
57.25829,-34.241077,-0.6440819984665913
57.26719,-34.242634,-0.6440819984665913
57.27609,-34.244186,-0.6471668206428753
57.284973,-34.24575,-0.6440819984665913
57.293854,-34.247303,-0.6440819984665913
57.302746,-34.248848,-0.6440819984665913
57.311638,-34.250393,-0.6440819984665913
57.36482,-34.259674,-0.6440819984665913
57.373672,-34.26121,-0.6410066631603596
57.382523,-34.26275,-0.6471668206428753
57.39136,-34.264286,-0.6410066631603596
57.400192,-34.265823,-0.6410066631603596
57.40903,-34.267357,-0.6440819984665913
57.417862,-34.268887,-0.6440819984665913
57.42668,-34.270428,-0.6410066631603596
57.43549,-34.271954,-0.6440819984665913
57.44431,-34.273487,-0.6410066631603596
57.453125,-34.275017,-0.6440819984665913
57.46193,-34.276535,-0.6440819984665913
57.470734,-34.278057,-0.6471668206428753
57.479538,-34.27959,-0.6471668206428753
57.48833,-34.28111,-0.6471668206428753
57.49712,-34.28263,-0.6471668206428753
57.53226,-34.288692,-0.6471668206428753
57.880554,-34.34829,-0.6533651609996125
57.8892,-34.34975,-0.6471668206428753
57.89784,-34.351215,-0.6471668206428753
57.90648,-34.352676,-0.6502611884010344
58.00129,-34.36869,-0.6533651609996125
58.14719,-34.393185,-0.6410066631603596
58.155754,-34.39461,-0.6440819984665913
58.164307,-34.39605,-0.6440819984665913
58.172863,-34.397472,-0.6440819984665913
58.181423,-34.39889,-0.6440819984665913
58.18997,-34.400322,-0.6410066631603596
58.198513,-34.40175,-0.6379407565523733
58.20706,-34.403175,-0.6379407565523733
58.215603,-34.40459,-0.6379407565523733
58.22415,-34.40602,-0.6410066631603596
58.232685,-34.407444,-0.6410066631603596
58.241215,-34.40887,-0.6410066631603596
58.24976,-34.410286,-0.6410066631603596
58.258297,-34.411697,-0.6410066631603596
58.266815,-34.413128,-0.6440819984665913
58.275352,-34.414536,-0.6533651609996125
58.32647,-34.423008,-0.6533651609996125
56.34969,-34.085777,-0.6533651609996125
56.36859,-34.089237,-0.6533651609996125
56.37804,-34.09096,-0.6533651609996125
56.667446,-34.143414,-0.6533651609996125
57.23873,-34.244804,-0.6471668206428753
57.247646,-34.246357,-0.6410066631603596
57.256554,-34.247917,-0.6410066631603596
57.26545,-34.24947,-0.6379407565523733
57.27435,-34.25103,-0.6379407565523733
57.283237,-34.252586,-0.6410066631603596
57.292137,-34.254124,-0.6379407565523733
57.301018,-34.255672,-0.6379407565523733
57.3099,-34.25723,-0.6348842210042397
57.318783,-34.258778,-0.6379407565523733
57.354244,-34.264954,-0.6379407565523733
57.363106,-34.26649,-0.6379407565523733
57.37195,-34.268036,-0.6379407565523733
57.380802,-34.26957,-0.6379407565523733
57.389633,-34.271103,-0.6379407565523733
57.39847,-34.272648,-0.6379407565523733
57.407303,-34.274178,-0.6379407565523733
57.416126,-34.275703,-0.6379407565523733
57.424965,-34.277233,-0.6379407565523733
57.433784,-34.278767,-0.6379407565523733
57.442593,-34.280296,-0.6379407565523733
57.451412,-34.281822,-0.6379407565523733
57.460217,-34.28334,-0.6379407565523733
57.46903,-34.284863,-0.6410066631603596
57.477825,-34.286392,-0.6410066631603596
57.486614,-34.287914,-0.6410066631603596
57.495426,-34.289433,-0.6440819984665913
57.50421,-34.290943,-0.6471668206428753
57.512993,-34.292458,-0.6440819984665913
57.52178,-34.293983,-0.6440819984665913
57.530552,-34.2955,-0.6410066631603596
57.539337,-34.297012,-0.6440819984665913
57.548107,-34.298523,-0.6440819984665913
57.5744,-34.30304,-0.6471668206428753
57.878887,-34.35503,-0.6440819984665913
57.887535,-34.3565,-0.6471668206428753
57.896175,-34.35796,-0.6471668206428753
57.904816,-34.359417,-0.6533651609996125
58.042625,-34.382656,-0.6533651609996125
58.068398,-34.386982,-0.6471668206428753
58.076977,-34.388416,-0.6440819984665913
58.08556,-34.389854,-0.6379407565523733
58.09413,-34.3913,-0.6379407565523733
58.162674,-34.40276,-0.6379407565523733
58.171238,-34.40419,-0.6379407565523733
58.1798,-34.40561,-0.6348842210042397
58.188343,-34.407036,-0.6379407565523733
58.196888,-34.408466,-0.6348842210042397
58.20543,-34.409885,-0.6318369994044779
58.21398,-34.41131,-0.6318369994044779
58.22252,-34.412727,-0.6348842210042397
58.231052,-34.414154,-0.6348842210042397
58.239597,-34.415573,-0.6471668206428753
58.248127,-34.416996,-0.6502611884010344
58.256664,-34.418407,-0.6533651609996125
58.31634,-34.428307,-0.6502611884010344
58.367424,-34.436745,-0.6533651609996125
58.5118,-34.460503,-0.6502611884010344
59.153053,-34.563892,-0.6533651609996125
59.211956,-34.5732,-0.6533651609996125
59.220364,-34.574528,-0.6533651609996125
59.22878,-34.575855,-0.6533651609996125
59.25402,-34.579834,-0.6533651609996125
59.304512,-34.587772,-0.6533651609996125
59.312927,-34.58909,-0.6533651609996125
59.32134,-34.590412,-0.6533651609996125
59.329754,-34.59173,-0.6533651609996125
59.33816,-34.59305,-0.6533651609996125
59.355007,-34.595688,-0.6533651609996125
59.37184,-34.59832,-0.6533651609996125
59.38025,-34.599636,-0.6533651609996125
59.38867,-34.60095,-0.6533651609996125
59.397087,-34.602264,-0.6533651609996125
57.24591,-34.253197,-0.6502611884010344
57.25481,-34.254753,-0.6502611884010344
57.263718,-34.256298,-0.6502611884010344
57.27261,-34.257866,-0.6440819984665913
57.281506,-34.25941,-0.6440819984665913
57.290394,-34.260956,-0.6471668206428753
57.29928,-34.26251,-0.6440819984665913
57.308163,-34.26406,-0.6440819984665913
57.317043,-34.26561,-0.6440819984665913
57.325912,-34.26715,-0.6440819984665913
57.334793,-34.268696,-0.6440819984665913
57.34365,-34.270237,-0.6471668206428753
57.352516,-34.27177,-0.6440819984665913
57.36137,-34.273308,-0.6471668206428753
57.370228,-34.274845,-0.6440819984665913
57.379066,-34.27639,-0.6440819984665913
57.38792,-34.27792,-0.6471668206428753
57.396755,-34.279457,-0.6440819984665913
57.40559,-34.280987,-0.6440819984665913
57.41442,-34.282516,-0.6440819984665913
57.423252,-34.284042,-0.6471668206428753
57.432068,-34.285576,-0.6440819984665913
57.44088,-34.2871,-0.6471668206428753
57.44969,-34.288628,-0.6502611884010344
57.458504,-34.290154,-0.6471668206428753
57.46731,-34.29167,-0.6471668206428753
57.476116,-34.29319,-0.6533651609996125
57.484913,-34.294712,-0.6533651609996125
57.493706,-34.296234,-0.6502611884010344
57.502495,-34.297752,-0.6502611884010344
57.52007,-34.300774,-0.6502611884010344
57.528854,-34.302284,-0.6533651609996125
57.5464,-34.305313,-0.6533651609996125
57.55517,-34.306824,-0.6533651609996125
57.56394,-34.30833,-0.6502611884010344
57.57269,-34.309845,-0.6502611884010344
57.58146,-34.311344,-0.6502611884010344
57.590202,-34.312847,-0.6533651609996125
57.598972,-34.31435,-0.6502611884010344
58.049564,-34.390835,-0.6533651609996125
58.058167,-34.392265,-0.6502611884010344
58.06675,-34.393707,-0.6533651609996125
58.075336,-34.395145,-0.6502611884010344
58.083916,-34.396584,-0.6471668206428753
58.092495,-34.398014,-0.6471668206428753
58.101074,-34.39946,-0.6502611884010344
58.11821,-34.40232,-0.6502611884010344
58.16104,-34.409477,-0.6502611884010344
58.1696,-34.410896,-0.6440819984665913
58.178158,-34.412315,-0.6410066631603596
58.18671,-34.413746,-0.6410066631603596
58.195255,-34.415173,-0.6410066631603596
58.2038,-34.416595,-0.6379407565523733
58.21234,-34.41802,-0.6379407565523733
58.220894,-34.41944,-0.6410066631603596
56.374313,-34.10501,-0.6533651609996125
56.383755,-34.106724,-0.6533651609996125
57.217415,-34.255367,-0.6533651609996125
57.22633,-34.256924,-0.6471668206428753
57.235252,-34.258484,-0.6471668206428753
57.244167,-34.260033,-0.6440819984665913
57.25307,-34.261597,-0.6440819984665913
57.261982,-34.26314,-0.6410066631603596
57.27087,-34.2647,-0.6410066631603596
57.279778,-34.26624,-0.6410066631603596
57.28866,-34.26779,-0.6410066631603596
57.297543,-34.26935,-0.6379407565523733
57.30642,-34.270893,-0.6379407565523733
57.315308,-34.272434,-0.6379407565523733
57.324184,-34.27398,-0.6379407565523733
57.333065,-34.275517,-0.6379407565523733
57.341923,-34.277065,-0.6379407565523733
57.350796,-34.2786,-0.6379407565523733
57.35965,-34.280136,-0.6410066631603596
57.368507,-34.281673,-0.6379407565523733
57.377346,-34.28321,-0.6379407565523733
57.386185,-34.28474,-0.6410066631603596
57.395027,-34.286278,-0.6379407565523733
57.403862,-34.287807,-0.6410066631603596
57.412697,-34.289326,-0.6410066631603596
57.421524,-34.290863,-0.6379407565523733
57.430347,-34.29238,-0.6410066631603596
57.439167,-34.29391,-0.6379407565523733
57.447975,-34.295437,-0.6410066631603596
57.456787,-34.29696,-0.6440819984665913
57.4656,-34.298477,-0.6440819984665913
57.474403,-34.299995,-0.6410066631603596
57.483192,-34.301517,-0.6440819984665913
57.491997,-34.303024,-0.6440819984665913
57.500793,-34.304546,-0.6410066631603596
57.50958,-34.306057,-0.6410066631603596
57.518356,-34.30758,-0.6440819984665913
57.527145,-34.30909,-0.6440819984665913
57.53593,-34.310596,-0.6440819984665913
57.544693,-34.312103,-0.6440819984665913
57.553463,-34.313614,-0.6440819984665913
57.56224,-34.315125,-0.6440819984665913
57.570995,-34.316624,-0.6440819984665913
57.57975,-34.31813,-0.6410066631603596
57.588516,-34.31963,-0.6440819984665913
57.597263,-34.321136,-0.6471668206428753
57.606014,-34.322636,-0.6440819984665913
57.614758,-34.324135,-0.6440819984665913
57.623505,-34.32563,-0.6471668206428753
57.63224,-34.32712,-0.6502611884010344
57.84095,-34.362667,-0.6533651609996125
57.901493,-34.37291,-0.6533651609996125
57.936028,-34.37873,-0.6502611884010344
57.99633,-34.388893,-0.6471668206428753
58.030735,-34.394665,-0.6502611884010344
58.04792,-34.39756,-0.6533651609996125
58.05651,-34.39899,-0.6471668206428753
58.07369,-34.401875,-0.6440819984665913
58.082268,-34.40331,-0.6379407565523733
58.090855,-34.404743,-0.6410066631603596
58.099434,-34.406174,-0.6440819984665913
58.107998,-34.407608,-0.6410066631603596
58.116577,-34.40904,-0.6379407565523733
58.12515,-34.410477,-0.6348842210042397
58.133713,-34.411907,-0.6379407565523733
58.14228,-34.413338,-0.6410066631603596
58.1594,-34.416187,-0.6471668206428753
58.16796,-34.417625,-0.6379407565523733
58.176533,-34.419033,-0.6318369994044779
58.185078,-34.420464,-0.6348842210042397
58.193623,-34.421886,-0.6318369994044779
58.202168,-34.423306,-0.6379407565523733
58.210712,-34.424732,-0.6502611884010344
58.440704,-34.46274,-0.6533651609996125
58.466167,-34.466927,-0.6533651609996125
58.483147,-34.469704,-0.6533651609996125
58.500114,-34.472485,-0.6533651609996125
59.175217,-34.581215,-0.6533651609996125
59.20046,-34.5852,-0.6533651609996125
59.20888,-34.586533,-0.6533651609996125
59.21729,-34.587856,-0.6533651609996125
59.225704,-34.58918,-0.6533651609996125
59.234127,-34.59051,-0.6533651609996125
59.25937,-34.594486,-0.6533651609996125
59.2762,-34.59713,-0.6533651609996125
59.318287,-34.60374,-0.6533651609996125
59.343533,-34.607693,-0.6502611884010344
59.35195,-34.609016,-0.6533651609996125
59.385628,-34.61428,-0.6533651609996125
59.39404,-34.615597,-0.6533651609996125
59.4193,-34.619537,-0.6533651609996125
57.24242,-34.266888,-0.6533651609996125
57.25133,-34.268436,-0.6502611884010344
57.260242,-34.269978,-0.6471668206428753
57.269142,-34.271534,-0.6471668206428753
57.278038,-34.27308,-0.6440819984665913
57.286922,-34.274635,-0.6471668206428753
57.29579,-34.276176,-0.6440819984665913
57.3047,-34.27771,-0.6471668206428753
57.313587,-34.279266,-0.6471668206428753
57.322456,-34.280804,-0.6471668206428753
57.331337,-34.282345,-0.6410066631603596
57.340195,-34.28389,-0.6440819984665913
57.34906,-34.28542,-0.6440819984665913
57.357914,-34.286957,-0.6440819984665913
57.36677,-34.28849,-0.6440819984665913
57.37563,-34.290024,-0.6440819984665913
57.384468,-34.29155,-0.6471668206428753
57.393307,-34.293087,-0.6440819984665913
57.402138,-34.294613,-0.6471668206428753
57.410976,-34.29615,-0.6471668206428753
57.419804,-34.29767,-0.6471668206428753
57.428627,-34.29919,-0.6471668206428753
57.437443,-34.300716,-0.6471668206428753
57.446262,-34.302246,-0.6502611884010344
57.455074,-34.303753,-0.6502611884010344
57.46389,-34.305275,-0.6471668206428753
57.472683,-34.306797,-0.6502611884010344
57.48149,-34.308315,-0.6502611884010344
57.490284,-34.309834,-0.6502611884010344
57.49908,-34.311337,-0.6471668206428753
57.50787,-34.312847,-0.6533651609996125
57.516663,-34.31436,-0.6502611884010344
57.525433,-34.315876,-0.6502611884010344
57.534206,-34.317394,-0.6471668206428753
57.543,-34.3189,-0.6502611884010344
57.551777,-34.320404,-0.6502611884010344
57.56053,-34.32191,-0.6533651609996125
57.569286,-34.32341,-0.6502611884010344
57.578056,-34.324913,-0.6502611884010344
57.586807,-34.32642,-0.6502611884010344
57.59557,-34.32791,-0.6502611884010344
57.60432,-34.329414,-0.6502611884010344
57.613068,-34.330914,-0.6502611884010344
57.62181,-34.33241,-0.6502611884010344
57.630547,-34.333897,-0.6502611884010344
57.93437,-34.385483,-0.6533651609996125
58.003292,-34.39707,-0.6502611884010344
58.072044,-34.40859,-0.6502611884010344
58.08063,-34.410027,-0.6471668206428753
58.089203,-34.411465,-0.6502611884010344
58.097786,-34.4129,-0.6502611884010344
58.106365,-34.41433,-0.6471668206428753
58.11493,-34.415764,-0.6440819984665913
58.12351,-34.417187,-0.6440819984665913
58.132076,-34.418617,-0.6440819984665913
58.14064,-34.420048,-0.6440819984665913
58.14921,-34.42148,-0.6410066631603596
58.15777,-34.422905,-0.6440819984665913
58.16632,-34.42434,-0.6440819984665913
58.174892,-34.425743,-0.6410066631603596
58.183445,-34.427177,-0.6410066631603596
58.19199,-34.428596,-0.6440819984665913
58.251793,-34.438526,-0.6533651609996125
56.33275,-34.1122,-0.6533651609996125
56.342224,-34.11391,-0.6533651609996125
56.35169,-34.115635,-0.6533651609996125
56.752327,-34.18769,-0.6533651609996125
56.761513,-34.189327,-0.6533651609996125
56.798176,-34.195866,-0.6533651609996125
56.80734,-34.19749,-0.6533651609996125
56.83476,-34.20236,-0.6533651609996125
56.843903,-34.20398,-0.6533651609996125
56.853027,-34.205605,-0.6533651609996125
56.862137,-34.20722,-0.6533651609996125
56.871258,-34.20884,-0.6533651609996125
56.88037,-34.210445,-0.6533651609996125
57.24959,-34.275276,-0.6502611884010344
57.2585,-34.27682,-0.6440819984665913
57.2674,-34.27837,-0.6379407565523733
57.276295,-34.27992,-0.6410066631603596
57.285175,-34.281467,-0.6379407565523733
57.29408,-34.283,-0.6410066631603596
57.302963,-34.28455,-0.6379407565523733
57.311844,-34.2861,-0.6379407565523733
57.320717,-34.28764,-0.6410066631603596
57.329597,-34.289165,-0.6348842210042397
57.338467,-34.29071,-0.6379407565523733
57.347332,-34.292244,-0.6379407565523733
57.356194,-34.293785,-0.6348842210042397
57.365036,-34.29531,-0.6348842210042397
57.37389,-34.29684,-0.6379407565523733
57.38274,-34.29837,-0.6379407565523733
57.39158,-34.299904,-0.6379407565523733
57.400425,-34.30143,-0.6379407565523733
57.409256,-34.302956,-0.6410066631603596
57.41808,-34.304478,-0.6379407565523733
57.426914,-34.306,-0.6410066631603596
57.435722,-34.30753,-0.6410066631603596
57.44455,-34.30904,-0.6440819984665913
57.453358,-34.310562,-0.6379407565523733
57.46217,-34.312084,-0.6440819984665913
57.47098,-34.313595,-0.6440819984665913
57.47977,-34.315117,-0.6440819984665913
57.488575,-34.316628,-0.6440819984665913
57.497364,-34.318142,-0.6440819984665913
57.506157,-34.319656,-0.6440819984665913
57.514946,-34.321167,-0.6440819984665913
57.52373,-34.322674,-0.6440819984665913
57.53252,-34.32418,-0.6440819984665913
57.541283,-34.32569,-0.6440819984665913
57.55006,-34.327198,-0.6410066631603596
57.55883,-34.32869,-0.6440819984665913
57.576363,-34.33169,-0.6440819984665913
57.585114,-34.333195,-0.6440819984665913
57.593876,-34.33469,-0.6410066631603596
57.602627,-34.336193,-0.6440819984665913
57.61137,-34.33769,-0.6410066631603596
57.620117,-34.339188,-0.6410066631603596
57.628853,-34.340675,-0.6471668206428753
57.63759,-34.342175,-0.6471668206428753
57.880882,-34.38348,-0.6533651609996125
57.906807,-34.387856,-0.6533651609996125
57.915447,-34.389305,-0.6502611884010344
57.93271,-34.39221,-0.6440819984665913
58.001633,-34.4038,-0.6502611884010344
58.027443,-34.408127,-0.6440819984665913
58.044636,-34.411007,-0.6440819984665913
58.061813,-34.413876,-0.6440819984665913
58.070396,-34.415318,-0.6440819984665913
58.078983,-34.416748,-0.6410066631603596
58.08757,-34.418186,-0.6440819984665913
58.09615,-34.419613,-0.6471668206428753
58.10472,-34.42105,-0.6471668206428753
58.1133,-34.42248,-0.6379407565523733
58.121872,-34.42392,-0.6410066631603596
58.13043,-34.425346,-0.6379407565523733
58.139008,-34.426765,-0.6348842210042397
58.14757,-34.42819,-0.6348842210042397
58.156136,-34.42962,-0.6348842210042397
58.16469,-34.43105,-0.6348842210042397
58.17326,-34.43246,-0.6348842210042397
58.181805,-34.433887,-0.6379407565523733
58.190357,-34.43531,-0.6318369994044779
58.19891,-34.436733,-0.6379407565523733
58.207447,-34.43815,-0.6471668206428753
58.215992,-34.439568,-0.6502611884010344
58.22454,-34.44099,-0.6502611884010344
58.233086,-34.442406,-0.6502611884010344
58.462955,-34.480305,-0.6533651609996125
58.471455,-34.481693,-0.6533651609996125
58.513874,-34.488644,-0.6533651609996125
58.539318,-34.492794,-0.6533651609996125
59.172127,-34.594543,-0.6533651609996125
59.197388,-34.59853,-0.6533651609996125
59.2058,-34.599857,-0.6533651609996125
59.214214,-34.601185,-0.6533651609996125
59.22263,-34.60251,-0.6533651609996125
59.231052,-34.60384,-0.6533651609996125
59.239475,-34.605164,-0.6533651609996125
59.247887,-34.606487,-0.6502611884010344
59.256298,-34.607815,-0.6533651609996125
59.26471,-34.609135,-0.6533651609996125
59.281555,-34.611782,-0.6533651609996125
59.29839,-34.614426,-0.6533651609996125
59.306805,-34.615746,-0.6533651609996125
59.315228,-34.61707,-0.6533651609996125
59.323643,-34.618385,-0.6533651609996125
59.33205,-34.619705,-0.6533651609996125
59.340477,-34.621025,-0.6533651609996125
59.374153,-34.626293,-0.6533651609996125
59.382572,-34.62761,-0.6533651609996125
59.390995,-34.628925,-0.6533651609996125
59.40783,-34.631554,-0.6533651609996125
57.256767,-34.283665,-0.6533651609996125
57.265663,-34.28521,-0.6502611884010344
57.27456,-34.28676,-0.6471668206428753
57.283463,-34.288292,-0.6471668206428753
57.29234,-34.28984,-0.6471668206428753
57.301235,-34.291378,-0.6471668206428753
57.31011,-34.292923,-0.6471668206428753
57.319004,-34.294456,-0.6471668206428753
57.327873,-34.29599,-0.6471668206428753
57.336746,-34.297523,-0.6440819984665913
57.3456,-34.299065,-0.6440819984665913
57.354458,-34.300602,-0.6471668206428753
57.36333,-34.30213,-0.6440819984665913
57.37218,-34.30366,-0.6471668206428753
57.381012,-34.30519,-0.6440819984665913
57.38986,-34.306717,-0.6440819984665913
57.398712,-34.308243,-0.6471668206428753
57.407543,-34.30977,-0.6471668206428753
57.416367,-34.31129,-0.6471668206428753
57.425198,-34.312813,-0.6471668206428753
57.43402,-34.31433,-0.6502611884010344
57.442833,-34.315845,-0.6440819984665913
57.451645,-34.31737,-0.6533651609996125
57.46045,-34.318886,-0.6471668206428753
57.46926,-34.320404,-0.6502611884010344
57.478065,-34.32191,-0.6502611884010344
57.486855,-34.323433,-0.6502611884010344
57.49566,-34.32494,-0.6502611884010344
57.504448,-34.32645,-0.6502611884010344
57.513245,-34.32797,-0.6533651609996125
57.522022,-34.329468,-0.6502611884010344
57.530807,-34.33097,-0.6440819984665913
57.539577,-34.33248,-0.6471668206428753
57.54836,-34.33398,-0.6502611884010344
57.55713,-34.335484,-0.6502611884010344
57.574657,-34.338486,-0.6471668206428753
57.58342,-34.339977,-0.6471668206428753
57.592167,-34.34148,-0.6471668206428753
57.600918,-34.342983,-0.6502611884010344
57.609676,-34.344467,-0.6502611884010344
57.618423,-34.345966,-0.6533651609996125
57.62716,-34.347454,-0.6533651609996125
57.635895,-34.348953,-0.6502611884010344
57.870567,-34.388767,-0.6533651609996125
57.939667,-34.400406,-0.6502611884010344
57.948288,-34.40185,-0.6533651609996125
57.982773,-34.40764,-0.6471668206428753
58.01719,-34.413418,-0.6502611884010344
58.02579,-34.414856,-0.6471668206428753
58.034397,-34.41629,-0.6502611884010344
58.04298,-34.417736,-0.6533651609996125
58.068768,-34.422035,-0.6533651609996125
58.077343,-34.42347,-0.6533651609996125
58.085915,-34.42491,-0.6533651609996125
58.0945,-34.426346,-0.6533651609996125
58.10308,-34.42777,-0.6533651609996125
58.111668,-34.4292,-0.6502611884010344
58.12023,-34.43063,-0.6471668206428753
58.128788,-34.432056,-0.6502611884010344
58.137367,-34.43348,-0.6471668206428753
58.145935,-34.434906,-0.6440819984665913
58.1545,-34.43633,-0.6440819984665913
58.163048,-34.43776,-0.6410066631603596
58.171627,-34.439175,-0.6440819984665913
58.18018,-34.440605,-0.6410066631603596
58.188725,-34.442024,-0.6471668206428753
58.19727,-34.443447,-0.6471668206428753
58.205814,-34.444866,-0.6471668206428753
58.214363,-34.446285,-0.6502611884010344
58.222908,-34.4477,-0.6533651609996125
58.231445,-34.449116,-0.6502611884010344
56.31953,-34.124554,-0.6533651609996125
56.338486,-34.12798,-0.6502611884010344
56.347942,-34.129696,-0.6533651609996125
56.357407,-34.131413,-0.6533651609996125
56.3763,-34.134827,-0.6533651609996125
56.61949,-34.17855,-0.6533651609996125
56.638035,-34.181858,-0.6502611884010344
56.647285,-34.18351,-0.6533651609996125
56.65652,-34.185165,-0.6533651609996125
56.665783,-34.186806,-0.6533651609996125
56.693466,-34.191742,-0.6533651609996125
56.711906,-34.19503,-0.6533651609996125
56.75789,-34.20321,-0.6533651609996125
56.831177,-34.216206,-0.6533651609996125
56.84031,-34.217815,-0.6533651609996125
57.26393,-34.29204,-0.6471668206428753
57.272823,-34.293583,-0.6410066631603596
57.281715,-34.295124,-0.6410066631603596
57.2906,-34.296677,-0.6410066631603596
57.299503,-34.298206,-0.6379407565523733
57.30838,-34.299747,-0.6410066631603596
57.317253,-34.30129,-0.6410066631603596
57.326134,-34.30283,-0.6410066631603596
57.335007,-34.304367,-0.6348842210042397
57.343876,-34.305897,-0.6379407565523733
57.352745,-34.307423,-0.6379407565523733
57.361595,-34.308952,-0.6410066631603596
57.370445,-34.310482,-0.6379407565523733
57.37929,-34.312004,-0.6410066631603596
57.388145,-34.313534,-0.6410066631603596
57.39697,-34.31506,-0.6379407565523733
57.405815,-34.316574,-0.6410066631603596
57.414646,-34.318096,-0.6410066631603596
57.423477,-34.31962,-0.6410066631603596
57.4323,-34.321136,-0.6440819984665913
57.441113,-34.32266,-0.6410066631603596
57.449924,-34.32418,-0.6440819984665913
57.45874,-34.325684,-0.6440819984665913
57.467537,-34.32721,-0.6440819984665913
57.47634,-34.32872,-0.6440819984665913
57.485146,-34.330227,-0.6440819984665913
57.49395,-34.33173,-0.6440819984665913
57.502743,-34.333244,-0.6440819984665913
57.51153,-34.334755,-0.6440819984665913
57.52032,-34.336266,-0.6440819984665913
57.529106,-34.33777,-0.6440819984665913
57.537884,-34.339264,-0.6410066631603596
57.546654,-34.340775,-0.6471668206428753
57.555424,-34.342278,-0.6440819984665913
57.564194,-34.343765,-0.6410066631603596
57.57295,-34.345276,-0.6440819984665913
57.58171,-34.346767,-0.6440819984665913
57.590473,-34.348263,-0.6410066631603596
57.599224,-34.349762,-0.6502611884010344
57.60798,-34.35125,-0.6410066631603596
57.842937,-34.391132,-0.6471668206428753
57.851578,-34.392593,-0.6471668206428753
57.981113,-34.41438,-0.6471668206428753
57.989727,-34.415813,-0.6440819984665913
57.998318,-34.41727,-0.6440819984665913
58.00693,-34.4187,-0.6471668206428753
